name
SYNW0001
dnaN
SYNW0002
SYNW0003
purL
SYNW0004
purF
SYNW0005
SYNW0006
SYNW0007
SYNW0008
SYNW0009
SYNW0010
SYNW0011
ftsY
SYNW0012
SYNW0013
argH
SYNW0014
SYNW0015
SYNW0016
SYNW0017
SYNW0018
pilC
SYNW0022
"gspE1,pilB1"
SYNW0023
grpE
SYNW0024
dnaJ
SYNW0025
SYNW0026
SYNW0027
SYNW0028
murB
SYNW0029
murC
SYNW0030
gap2
SYNW0031
thiL
SYNW0032
SYNW0033
efp
SYNW0034
accB
SYNW0035
pdxA
SYNW0036
SYNW0037
SYNW0038
SYNW0039
SYNW0040
SYNW0041
SYNW0042
SYNW0043
SYNW0044
DHSS
SYNW0045
SYNW0046
cbiD
SYNW0047
guaA
SYNW0048
SYNW0049
SYNW0050
SYNW0051
sqdX
SYNW0052
sqdB
SYNW0053
SYNW0054
thiG
SYNW0055
SYNW0056
SYNW0057
"rpl20, rplT"
SYNW0058
"rpl35, rpmI"
SYNW0059
SYNW0060
SYNW0061
dnaX
SYNW0062
SYNW0063
clpX
SYNW0064
clpP2
SYNW0065
SYNW0066
asd
SYNW0067
dapA
SYNW0068
SYNW0069
SYNW0070
lysC
SYNW0071
SYNW0072
SYNW0073
SYNW0074
cobH
SYNW0075
SYNW0076
SYNW0077
uvrB
SYNW0078
"mutS,fdv"
SYNW0079
SYNW0080
SYNW0081
"psbZ, ycf9"
SYNW0082
ribH
SYNW0083
SYNW0084
SYNW0085
swmA
SYNW0086
secA
SYNW0087
SYNW0088
SYNW0089
SYNW0090
cysE
SYNW0091
SYNW0092
SYNW0093
infC
SYNW0094
"miaA,trpX"
SYNW0095
gyrB
SYNW0096
SYNW0097
SYNW0098
SYNW0099
SYNW0100
SYNW0101
SYNW0102
SYNW0103
SYNW0104
SYNW0105
SYNW0106
SYNW0107
SYNW0108
SYNW0109
SYNW0110
SYNW0111
SYNW0112
SYNW0113
SYNW0114
SYNW0115
SYNW0116
SYNW0117
SYNW0118
SYNW0119
"ahcY, sahH"
SYNW0120
SYNW0121
ssb
SYNW0122
mreB
SYNW0123
mreC
SYNW0124
SYNW0125
SYNW0126
SYNW0127
lysS
SYNW0128
SYNW0129
SYNW0130
SYNW0131
SYNW0132
SYNW0133
SYNW0134
smpB
SYNW0135
ruvB
SYNW0136
SYNW0137
SYNW0138
SYNW0139
SYNW0140
thiC
SYNW0141
"tktA, cbbT"
SYNW0142
fabF
SYNW0143
"acpP,acp"
SYNW0144
psaC
SYNW0145
glmS
SYNW0146
SYNW0147
SYNW0148
manC
SYNW0149
rimM
SYNW0150
SYNW0151
SYNW0152
rnc
SYNW0153
SYNW0154
SYNW0155
ackA
SYNW0156
SYNW0157
SYNW0158
SYNW0159
SYNW0160
SYNW0161
glcE
SYNW0162
SYNW0163
SYNW0164
SYNW0165
SYNW0166
icd
SYNW0167
SYNW0168
SYNW0169
pfs
SYNW0170
SYNW0171
ho1
SYNW0172
SYNW0173
SYNW0174
SYNW0175
SYNW0176
SYNW0177
SYNW0178
SYNW0179
SYNW0180
kdsA
SYNW0181
SYNW0182
SYNW0183
SYNW0184
kdsB2
SYNW0185
SYNW0186
SYNW0187
kpsF
SYNW0188
SYNW0189
SYNW0190
SYNW0191
galE
SYNW0192
SYNW0193
SYNW0194
SYNW0195
SYNW0196
SYNW0197
"hisS,hisS1"
SYNW0198
SYNW0199
Ugd
SYNW0200
SYNW0201
psbJ
SYNW0202
psbL
SYNW0203
psbF
SYNW0204
psbE
SYNW0205
SYNW0206
rub
SYNW0207
ndhC
SYNW0208
"ndhK , nukC"
SYNW0209
ndhJ
SYNW0210
SYNW0211
SYNW0212
SYNW0213
chlD
SYNW0214
SYNW0215
SYNW0216
folK
SYNW0217
SYNW0218
SYNW0219
SYNW0220
degT
SYNW0221
SYNW0222
SYNW0223
SYNW0224
SYNW0225
fabI
SYNW0226
hisB
SYNW0227
SYNW0228
SYNW0229
SYNW0230
solA
SYNW0231
SYNW0232
SYNW0233
SYNW0234
SYNW0235
SYNW0236
SYNW0237
SYNW0238
pyrE
SYNW0239
SYNW0240
SYNW0241
SYNW0242
rffM
SYNW0243
psbK
SYNW0244
tgt
CobS
SYNW0245
SYNW0246
SYNW0247
SYNW0248
SYNW0249
purH
SYNW0250
SYNW0251
SYNW0252
lytB
SYNW0253
amt1
SYNW0254
SYNW0255
SYNW0256
SYNW0257
SYNW0258
SYNW0259
glyA
SYNW0260
SYNW0261
SYNW0262
leuC
SYNW0263
leuD
SYNW0264
SYNW0265
SYNW0266
psbI
SYNW0267
SYNW0268
psbN
SYNW0269
psbH
SYNW0270
SYNW0271
pth
SYNW0272
SYNW0273
SYNW0274
SYNW0275
ntcA
SYNW0276
rph
SYNW0277
SYNW0278
dcd
SYNW0279
thyX
SYNW0280
txlA
SYNW0281
SYNW0282
SYNW0283
SYNW0284
SYNW0285
SYNW0286
SYNW0287
SYNW0288
SYNW0289
ileS
SYNW0290
SYNW0291
crtR
SYNW0292
gatC
SYNW0293
SYNW0294
SYNW0295
SYNW0296
pyrB
SYNW0297
"ndh, ndbA"
SYNW0298
SYNW0299
SYNW0300
SYNW0301
dfp (coaBC)
SYNW0302
SYNW0303
psbO
SYNW0304
cysD
SYNW0305
ftsH2
SYNW0306
SYNW0307
SYNW0308
aroC
SYNW0309
SYNW0310
SYNW0311
SYNW0312
SYNW0313
SYNW0314
cpcG1
SYNW0315
SYNW0316
SYNW0317
SYNW0318
ftrC
SYNW0319
SYNW0320
SYNW0321
SYNW0322
SYNW0323
SYNW0324
def
SYNW0325
SYNW0326
SYNW0327
SYNW0328
SYNW0329
SYNW0330
hli2
SYNW0331
SYNW0332
SYNW0333
SYNW0334
psbX
SYNW0335
SYNW0336
"accC, fabG"
SYNW0337
SYNW0338
SYNW0339
SYNW0340
SYNW0341
SYNW0342
SYNW0343
SYNW0344
SYNW0345
SYNW0346
SYNW0347
SYNW0348
SYNW0349
SYNW0350
SYNW0351
SYNW0352
SYNW0353
SYNW0354
SYNW0355
SYNW0356
SYNW0357
SYNW0358
SYNW0359
smtA
SYNW0360
SYNW0361
SYNW0362
SYNW0363
SYNW0364
SYNW0365
SYNW0366
SYNW0367
SYNW0368
SYNW0369
SYNW0370
SYNW0371
SYNW0372
SYNW0373
SYNW0374
urtA2
SYNW0375
SYNW0376
SYNW0377
SYNW0378
SYNW0379
SYNW0380
SYNW0381
SYNW0382
SYNW0383
SYNW0384
SYNW0385
SYNW0386
SYNW0387
SYNW0388
SYNW0389
SYNW0390
SYNW0391
SYNW0392
SYNW0393
SYNW0394
SYNW0395
SYNW0396
SYNW0397
SYNW0398
SYNW0399
SYNW0400
SYNW0401
fabB
SYNW0402
SYNW0403
SYNW0404
SYNW0405
purB
SYNW0406
SYNW0407
SYNW0408
SYNW0409
SYNW0410
SYNW0411
SYNW0412
SYNW0413
SYNW0414
SYNW0415
SYNW0416
SYNW0417
SYNW0418
SYNW0419
SYNW0420
SYNW0421
SYNW0422
gmd
SYNW0423
SYNW0424
SYNW0425
kdsB1
SYNW0426
SYNW0427
SYNW0428
SYNW0429
SYNW0430
SYNW0431
SYNW0432
SYNW0433
SYNW0434
SYNW0435
hisH
SYNW0436
SYNW0437
SYNW0438
SYNW0439
SYNW0440
SYNW0441
SYNW0442
SYNW0443
SYNW0444
SYNW0445
SYNW0446
SYNW0447
SYNW0448
"neuB, spsE"
SYNW0449
neuC
SYNW0450
SYNW0451
SYNW0452
SYNW0453
SYNW0454
SYNW0455
SYNW0456
SYNW0457
SYNW0458
SYNW0459
SYNW0460
SYNW0461
SYNW0462
glnB
SYNW0463
SYNW0464
SYNW0465
SYNW0466
SYNW0467
SYNW0468
SYNW0469
SYNW0470
SYNW0471
ycf44
SYNW0472
ccdA
SYNW0473
SYNW0474
SYNW0475
ftsW
SYNW0476
SYNW0477
SYNW0478
SYNW0479
SYNW0480
SYNW0481
SYNW0482
SYNW0483
apcC
SYNW0484
apcB
SYNW0485
apcA
SYNW0486
apcE
SYNW0487
SYNW0488
"atp1, atpI"
SYNW0489
atpI
SYNW0490
atpH
SYNW0491
atpG
SYNW0492
atpF
SYNW0493
atpD
SYNW0494
atpA
SYNW0495
atpC
SYNW0496
SYNW0497
petF1
SYNW0498
SYNW0499
SYNW0500
SYNW0501
ald
SYNW0502
nadE
SYNW0503
SYNW0504
SYNW0505
SYNW0506
pepP
SYNW0507
SYNW0508
SYNW0509
SYNW0510
SYNW0511
atpE
SYNW0512
atpB
SYNW0513
groES
SYNW0514
groEL
SYNW0515
SYNW0516
SYNW0517
SYNW0518
SYNW0519
pgmI
SYNW0520
pyrR
SYNW0521
ftrV
SYNW0522
SYNW0523
SYNW0524
SYNW0525
rpoZ
SYNW0526
SYNW0527
SYNW0528
SYNW0529
SYNW0530
murD
SYNW0531
SYNW0532
SYNW0533
serA
SYNW0534
prmA
SYNW0535
petF4
SYNW0536
SYNW0537
psbV
SYNW0538
SYNW0539
SYNW0540
nagB
SYNW0541
SYNW0542
SYNW0543
SYNW0544
truB
SYNW0545
SYNW0546
"rpl27, rpmA"
SYNW0547
"rpl21, rplU"
SYNW0548
kaiA
SYNW0549
kaiB
SYNW0550
kaiC
SYNW0551
nblS
SYNW0552
purD
SYNW0553
SYNW0554
purC
SYNW0555
SYNW0556
lpxC
SYNW0557
fabZ
SYNW0558
lpxA
SYNW0559
lpxB
SYNW0560
msrA
SYNW0561
SYNW0562
SYNW0563
SYNW0564
SYNW0565
SYNW0566
SYNW0567
SYNW0568
tyrS
SYNW0569
SYNW0570
SYNW0571
pyrF
SYNW0572
SYNW0573
SYNW0574
SYNW0575
SYNW0576
SYNW0577
SYNW0578
SYNW0579
SYNW0580
SYNW0581
SYNW0582
SYNW0583
SYNW0586
SYNW0587
SYNW0588
SYNW0589
SYNW0590
SYNW0591
sdhA
SYNW0592
SYNW0593
SYNW0594
SYNW0595
SYNW0596
SYNW0597
infB
SYNW0598
SYNW0599
SYNW0600
nusA
SYNW0601
SYNW0602
SYNW0603
SYNW0604
aslB
SYNW0605
SYNW0606
SYNW0607
SYNW0608
SYNW0609
"rpiA, cbbI, ppi"
SYNW0610
hisD
SYNW0611
"rpsT,rps20"
SYNW0612
SYNW0613
rpoB
