name
uvrD
galM
glmS
metF
ndhG
icd
glcE
kefB
glgP
rnc
rimM
manC
psaC
acpP
fabF
tktA
rbfA
hemD
crtQ
rpaA
holB
tmk
zntA
sms
rpaB
plsX
fabH
fabD
ycf34
"crtB,pys"
pds
rbcR
ndhF
csgD
ndhE
ndhI
ndhA
gltA
sixA
hrcA
trpB
sui1
cysC
purE
nagA
chlM
ndhH
menE
menC
menA
menF
gshB
grxC
prfB
dgkA
pabA
argS
nadC
thdF
mscS
eno
gloA
clpB2
secE
nusG
rplK
rplA
rplJ
rplL
rnhA
pyrD
murG
mmsB
pgk
rluD
spoT
argJ
coaE
gatB
dadA
ndk
speA
alaS
hepA
gcvP
gcvH
ole1
rplI
ubiC
lig
valS
"PNIL34,AT103"
pdxH
dnaB
gidA
urtC
pgsA
petJ
gor
proA
thrB
menB
murI
acs
dnaQ
lexA
thiS
era
phoH
fkpA
argD
ftsQ
wcaJ
glyQ
hisF
sun
mqo
hupE
rpsD
lrtA
miaE
speB
pyrG
livH
ureG
ureF
ureE
ureD
ureA
ureB
ureC
cysG
nirA
focA
ppk
SEC59
aroG
acnB
eriC
purU
aroE
rpsF
argG
mraY
purT
sps
uvrA
recN
thrC
dnaN
purF
nusB
ftsY
rsbU
argH
pilT
grpE
dnaJ
murB
murC
gap2
thiL
efp
accB
pdxA
dhsS
cbiD
sqdB
thiG
rplT
rpmI
dnaX
clpX
tig
asd
dapA
mesJ
uvrB
lysC
holA
cobH
ribH
rfbA
rfbD
gmhA
rfaE
spsE
rfbB
tagG
rfbG
secA
cysE
infC
miaA
gyrB
btuE
mgtE
sdhA
sdhB
ftsZ
speE
gcvT
aspS
nrdG
pabC
livF
urtD
hisA
ECM27
clpB
hemE
folB
prlC
glk
trpS
bcsA
aroA
sds
argF
cobL
pheS
rpsP
acoA
trmU
trpC
folC
codA
ddlA
panB
ilvC
afuA
chlG
dppC
lepA
murE
metB
queA
fadD
deoC
cobI/cbiL
aroQ
alsT
psaE
mutY
sam1
dedA
mreB
mreC
lysS
smpB
ruvB
thiC
aroK
nadB
psbU
bacA
rbn
xseA
hrpB
trkG
citT
cysH
pgm
sufC
dap2
def
hit
accC
cypX
icc
thy1
hemB
malK
obg
ecm4
aspA
psbA
infB
nusA
aslB
rpiA
hisD
rpsT
tatD
rpoB
rpoC1
rpoC2
hli3
putP
fer
gidB
bioA
bioD
bioF
fumC
purB
glnB
resB
ccdA
atpB
atpH
atpA
ald
nadE
nadD
pepP
mipB
atpC
atpD
groEL
secG
gpmI
pyrR
rpoZ
murD
serA
prmA
psbV
elaC
truB
rpmA
rplU
kaiB
kaiC
nblS
purD
purC
lpxC
fabZ
lpxA
lpxB
pepB
tyrS
pyrF
melB
glgX
himA
cysQ
rpsN
serS
yidC
rnpA
"rpl34, rpmH"
aroH
sppA
pspA
birA
salX
ndhB
topA
cobT
ribE
ctaE
cyoB
ctaC
ctaA
ctaB
ccmA
groL
ubiA
ppx
cobM
lgt
petA
petC
tatC
gmk
psaJ
psaF
qri7
wecB
nhaP
gltX
rplS
map
pta
hemL
xthA
thiP
hemC
priA
argB
cobK
cutA
purA
psb27
proS
arsC
gpmB
tal
fixC
frr
pyrH
cobO
hemH
ilvB
"rps1b, rpsA2, nbp1"
accA
folE
trpF
lplA
chlL
chlB
chlN
ccmK
rbcL
rbcS
csoS2
csoS3
tdcF
hisG
dnaA
cobQ
maf
psbC
psbD
ilvN
infA
pntA
pntA-2
pntB
dxr
cysS
polA
acrA
dppB
ddpA
thrA
ruvC
chlI
penP
lasT
cytM
guaB
leuA
rluA
folD
ispA
cobB
zwf
petH
pdxJ
recC
STE14
recB
recD
srmB
psbP
recR
prsA
malQ
rsuA
cad
cdsA
todF
gldA
clpC
lysA
uppS
bioB
pepN
crtH
gid
rpsU
arsR
gap3
phoR
chrA
phnC
glnQ
hflC
alkB
metA
MET17
sbcD
sbcC
stpA
mscL
pncA
ansA
carB
tpi
chlH
dapB
ubiH
apt
isiB
nrdJ
prfC
tesA
phnD
aspC
gcpE
mfd
hcaE
fmt
pmbA
tldD
ubiX
vacB
recJ
ahpC
cspR
cobU
metG
rpsR
rpmG
pheT
trmA
apa2
metH
ilvE
cobN
uvrC
coaD
dacB
dapF
leuS
pgi
purN
argC
ribB
pstC
pstA
pstB
hisZ
htpG
rpmB
psaK
dxs
ilvA
pykF
salY
petN
purK
lacF
aroB
nadA
modF
carA
gatA
dnaE
rpsO
ruvA
dnaG
umuC
umuD
pspE
gdhA
ksgA
ispE
pdhB
secD
secF
rsbW
psb28
glnA
"spt, agt"
cumB
gadB
lspA
pcyA
rpsB
tsf
recG
ddpX
sir
glyS
chlP
vanY
typA
ccmC
rpe
glpX
hemA
glgC
gnd
ilvD
upp
cobW
proX
proW
proV
purS
murF
cbbA
accD
prkB
leuB
lpxD
proB
nth
potA
trpA
hisI
petE
glgB
thrS
menD
glgA
glmU
ubiD
amiC
surE
ribF
thiE
trmD
ffh
lnt
lpd
hemN
cbiB
piuC
ubiE
mrcB
pdhC
lipB
recO
proC
cbiQ
recQ
mutM
kdsA
kdsB
galE
hisS
ugd
psbJ
psbL
psbF
psbE
rub
ndhC
ndhK
ndhJ
chlD
folK
degT
fabI
pyrE
rffM
psbK
tgt
cobS
purH
lytB
amtB
sfsA
mviN
glyA
rfe
cinA
leuC
leuD
psbI
psbN
psbH
pth
ntcA
rph
dcd
ileS
crtR
gatC
mpg
pyrB
